,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
41,41,373668,金融学,2021,山西,文史/历史类,4,622.0,620.0,暂无数据,普通招生,本科一批
42,42,373669,国际经济与贸易(国际组织人才基地班),2021,山西,文史/历史类,2,623.0,619.0,暂无数据,普通招生,本科一批
43,43,373670,国际商务,2021,山西,文史/历史类,3,618.0,617.0,暂无数据,普通招生,本科一批
44,44,373671,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,山西,文史/历史类,5,619.0,615.0,暂无数据,普通招生,本科一批
45,45,373672,外国语言文学类(商务英语、翻译、英语),2021,山西,文史/历史类,3,614.0,614.0,暂无数据,普通招生,本科一批
46,46,373673,法学类(法学),2021,山西,文史/历史类,3,619.0,617.0,暂无数据,普通招生,本科一批
47,47,373674,保险学,2021,山西,文史/历史类,2,616.0,616.0,暂无数据,普通招生,本科一批
48,48,373675,经济学类(国际经济与贸易、财政学、税收学),2021,山西,理工/物理类,4,623.0,617.0,暂无数据,普通招生,本科一批
49,49,373676,金融学,2021,山西,理工/物理类,4,639.0,633.0,暂无数据,普通招生,本科一批
50,50,373677,金融工程,2021,山西,理工/物理类,2,631.0,617.0,暂无数据,普通招生,本科一批
51,51,373678,投资学,2021,山西,理工/物理类,3,630.0,614.0,暂无数据,普通招生,本科一批
52,52,373679,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,山西,理工/物理类,4,617.0,613.0,暂无数据,普通招生,本科一批
53,53,373680,保险学,2021,山西,理工/物理类,3,618.0,612.0,暂无数据,普通招生,本科一批
54,54,373681,精算学,2021,山西,理工/物理类,4,615.0,613.0,暂无数据,普通招生,本科一批
55,55,373682,金融数学,2021,山西,理工/物理类,2,621.0,620.0,暂无数据,普通招生,本科一批
