,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1809,1809,230058,经济学类(国际经济与贸易、财政学、税收学),2019,青海,文科,3,607.0,598.0,602.0,普通招生,本科一批
1810,1810,230059,金融学类(金融学(国际金融与市场)、经济与金融),2019,青海,文科,1,602.0,602.0,602.0,普通招生,本科一批
1811,1811,230060,金融学类(金融学、金融工程、投资学),2019,青海,文科,2,615.0,597.0,606.0,普通招生,本科一批
1812,1812,230061,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,青海,文科,2,606.0,597.0,601.0,普通招生,本科一批
1813,1813,230062,法学类(法学),2019,青海,文科,1,593.0,593.0,593.0,普通招生,本科一批
1814,1814,230063,外国语言文学类(商务英语、翻译、英语),2019,青海,文科,1,591.0,591.0,591.0,普通招生,本科一批
1815,1815,230064,政治学类(国际政治、政治学与行政学),2019,青海,文科,3,593.0,587.0,589.0,普通招生,本科一批
1816,1816,230065,中国语言文学类(汉语国际教育、汉语言文学),2019,青海,文科,1,587.0,587.0,587.0,普通招生,本科一批
1817,1817,230298,经济学类(国际经济与贸易、财政学、税收学),2019,青海,理科,2,606.0,606.0,606.0,普通招生,本科一批
1818,1818,230299,金融学类(金融学(国际金融与市场)、经济与金融),2019,青海,理科,2,612.0,610.0,611.0,普通招生,本科一批
1819,1819,230300,金融学类(金融学、金融工程、投资学),2019,青海,理科,4,621.0,592.0,604.0,普通招生,本科一批
1820,1820,230301,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,青海,理科,1,603.0,603.0,603.0,普通招生,本科一批
1821,1821,230302,法学类(法学),2019,青海,理科,2,573.0,572.0,572.0,普通招生,本科一批
1822,1822,230303,电子商务类(电子商务、信息管理与信息系统),2019,青海,理科,2,589.0,580.0,584.0,普通招生,本科一批
1823,1823,230304,精算学,2019,青海,理科,1,587.0,587.0,587.0,普通招生,本科一批
1824,1824,230305,公共管理类(海关管理、行政管理、公共事业管理),2019,青海,理科,1,565.0,565.0,565.0,普通招生,本科一批
