,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1022,1022,315242,经济学类(国际经济与贸易、财政学、税收学),2020,贵州,文科,2,645.0,642.0,643.0,普通招生,本科一批
1023,1023,315243,金融学类(金融学(国际金融与市场)、经济与金融),2020,贵州,文科,1,649.0,649.0,649.0,普通招生,本科一批
1024,1024,315244,金融学,2020,贵州,文科,2,644.0,644.0,644.0,普通招生,本科一批
1025,1025,315245,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,贵州,文科,5,653.0,637.0,642.0,普通招生,本科一批
1026,1026,315246,外国语言文学类(商务英语、翻译、英语),2020,贵州,文科,2,633.0,629.0,631.0,普通招生,本科一批
1027,1027,315247,法学类(法学),2020,贵州,文科,2,648.0,647.0,647.0,普通招生,本科一批
1028,1028,315248,保险学,2020,贵州,文科,2,640.0,636.0,638.0,普通招生,本科一批
1029,1029,315249,政治学类(国际政治、政治学与行政学),2020,贵州,文科,3,629.0,628.0,628.0,普通招生,本科一批
1030,1030,315581,经济学类(国际经济与贸易、财政学、税收学),2020,贵州,理科,2,649.0,643.0,646.0,普通招生,本科一批
1031,1031,315582,金融学类(金融学(国际金融与市场)、经济与金融),2020,贵州,理科,2,630.0,629.0,629.0,普通招生,本科一批
1032,1032,315583,金融学,2020,贵州,理科,2,641.0,635.0,638.0,普通招生,本科一批
1033,1033,315584,投资学,2020,贵州,理科,2,632.0,627.0,629.0,普通招生,本科一批
1034,1034,315585,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,贵州,理科,4,644.0,631.0,635.0,普通招生,本科一批
1035,1035,315586,法学类(法学),2020,贵州,理科,2,640.0,636.0,638.0,普通招生,本科一批
1036,1036,315587,数据科学与大数据技术,2020,贵州,理科,2,629.0,626.0,627.0,普通招生,本科一批
1037,1037,315588,电子商务类(电子商务、信息管理与信息系统),2020,贵州,理科,4,628.0,625.0,626.0,普通招生,本科一批
1038,1038,315589,精算学,2020,贵州,理科,3,628.0,627.0,627.0,普通招生,本科一批
