,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
24,24,373538,经济学类(国际经济与贸易、财政学、税收学),2021,河北,文史/历史类,7,637.0,632.0,暂无数据,普通招生,本科一批
25,25,373539,金融学类(金融学(国际金融与市场)、经济与金融),2021,河北,文史/历史类,5,640.0,637.0,暂无数据,普通招生,本科一批
26,26,373540,国际经济与贸易(国际组织人才基地班),2021,河北,文史/历史类,2,643.0,642.0,暂无数据,普通招生,本科一批
27,27,373541,法学类(法学),2021,河北,文史/历史类,5,632.0,630.0,暂无数据,普通招生,本科一批
28,28,373542,外国语言文学类(商务英语、翻译、英语),2021,河北,文史/历史类,3,629.0,627.0,暂无数据,普通招生,本科一批
29,29,373543,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,河北,文史/历史类,7,634.0,630.0,暂无数据,普通招生,本科一批
30,30,373544,国际商务,2021,河北,文史/历史类,3,633.0,630.0,暂无数据,普通招生,本科一批
31,31,373545,经济统计学,2021,河北,理工/物理类,3,639.0,636.0,暂无数据,普通招生,本科一批
32,32,373546,金融学类(金融学(国际金融与市场)、经济与金融),2021,河北,理工/物理类,6,651.0,642.0,暂无数据,普通招生,本科一批
33,33,373547,金融工程,2021,河北,理工/物理类,4,645.0,640.0,暂无数据,普通招生,本科一批
34,34,373548,金融工程(量化金融实验班),2021,河北,理工/物理类,3,653.0,651.0,暂无数据,普通招生,本科一批
35,35,373549,保险学,2021,河北,理工/物理类,4,635.0,635.0,暂无数据,普通招生,本科一批
36,36,373550,投资学,2021,河北,理工/物理类,4,641.0,635.0,暂无数据,普通招生,本科一批
37,37,373551,金融数学,2021,河北,理工/物理类,3,640.0,636.0,暂无数据,普通招生,本科一批
38,38,373552,精算学,2021,河北,理工/物理类,3,638.0,637.0,暂无数据,普通招生,本科一批
39,39,373553,数据科学与大数据技术,2021,河北,理工/物理类,3,640.0,637.0,暂无数据,普通招生,本科一批
40,40,373554,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,河北,理工/物理类,6,640.0,635.0,暂无数据,普通招生,本科一批
