,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
670,670,315071,阿拉伯语,2020,安徽,文科,2,620.0,616.0,618.0,普通招生,提前批
671,671,315072,法语,2020,安徽,文科,1,620.0,620.0,620.0,普通招生,提前批
672,672,315221,经济学类(国际经济与贸易、财政学、税收学),2020,安徽,文科,2,628.0,625.0,626.0,普通招生,本科一批
673,673,315222,金融学类(金融学(国际金融与市场)、经济与金融),2020,安徽,文科,3,626.0,623.0,624.0,普通招生,本科一批
674,674,315223,国际商务,2020,安徽,文科,2,620.0,619.0,619.0,普通招生,本科一批
675,675,315224,金融学,2020,安徽,文科,3,628.0,628.0,628.0,普通招生,本科一批
676,676,315225,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,安徽,文科,6,622.0,619.0,620.0,普通招生,本科一批
677,677,315226,外国语言文学类(商务英语、翻译、英语),2020,安徽,文科,2,619.0,618.0,618.0,普通招生,本科一批
678,678,315227,法学类(法学),2020,安徽,文科,3,622.0,616.0,618.0,普通招生,本科一批
679,679,315443,经济学类(国际经济与贸易、财政学、税收学),2020,安徽,文科,1,614.0,614.0,614.0,国家专项,国家专项
680,680,315444,外国语言文学类(商务英语、翻译、英语),2020,安徽,文科,1,611.0,611.0,611.0,国家专项,国家专项
681,681,315445,法学类(法学),2020,安徽,文科,1,612.0,612.0,612.0,国家专项,国家专项
682,682,315446,公共管理类(海关管理、行政管理、公共事业管理),2020,安徽,文科,1,611.0,611.0,611.0,国家专项,国家专项
683,683,315447,政治学类(国际政治、政治学与行政学),2020,安徽,文科,1,612.0,612.0,612.0,国家专项,国家专项
684,684,315464,德语,2020,安徽,理科,1,646.0,646.0,646.0,普通招生,提前批
685,685,315557,经济学类(国际经济与贸易、财政学、税收学),2020,安徽,理科,2,656.0,655.0,655.0,普通招生,本科一批
686,686,315558,金融学类(金融学(国际金融与市场)、经济与金融),2020,安徽,理科,2,659.0,656.0,657.0,普通招生,本科一批
687,687,315559,国际经济与贸易(国际组织人才基地班),2020,安徽,理科,2,657.0,655.0,656.0,普通招生,本科一批
688,688,315560,金融学,2020,安徽,理科,2,660.0,657.0,658.0,普通招生,本科一批
689,689,315561,金融工程,2020,安徽,理科,3,659.0,659.0,659.0,普通招生,本科一批
690,690,315562,金融工程(量化金融实验班),2020,安徽,理科,2,662.0,660.0,661.0,普通招生,本科一批
691,691,315563,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,安徽,理科,3,652.0,647.0,649.0,普通招生,本科一批
692,692,315564,法学类(法学),2020,安徽,理科,2,648.0,648.0,648.0,普通招生,本科一批
693,693,315565,数据科学与大数据技术,2020,安徽,理科,2,654.0,649.0,651.0,普通招生,本科一批
694,694,315566,电子商务类(电子商务、信息管理与信息系统),2020,安徽,理科,2,649.0,647.0,648.0,普通招生,本科一批
695,695,315567,精算学,2020,安徽,理科,4,652.0,651.0,651.0,普通招生,本科一批
696,696,315568,金融数学,2020,安徽,理科,3,658.0,649.0,653.0,普通招生,本科一批
697,697,315801,物流管理,2020,安徽,理科,1,644.0,644.0,644.0,国家专项,国家专项
698,698,315802,公共管理类(海关管理、行政管理、公共事业管理),2020,安徽,理科,2,648.0,646.0,647.0,国家专项,国家专项
699,699,315803,电子商务类(电子商务、信息管理与信息系统),2020,安徽,理科,2,645.0,644.0,644.0,国家专项,国家专项
