,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
79,79,373465,经济学类(国际经济与贸易、财政学、税收学),2021,吉林,文史/历史类,4,605.0,603.0,暂无数据,普通招生,本科一批
80,80,373466,金融学,2021,吉林,文史/历史类,3,610.0,604.0,暂无数据,普通招生,本科一批
81,81,373467,投资学,2021,吉林,文史/历史类,3,596.0,595.0,暂无数据,普通招生,本科一批
82,82,373468,法学类(法学),2021,吉林,文史/历史类,2,597.0,593.0,暂无数据,普通招生,本科一批
83,83,373469,政治学类(国际政治、政治学与行政学),2021,吉林,文史/历史类,2,594.0,594.0,暂无数据,普通招生,本科一批
84,84,373470,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,吉林,文史/历史类,4,614.0,593.0,暂无数据,普通招生,本科一批
85,85,373471,金融学,2021,吉林,理工/物理类,6,626.0,621.0,暂无数据,普通招生,本科一批
86,86,373472,金融工程(量化金融实验班),2021,吉林,理工/物理类,2,624.0,623.0,暂无数据,普通招生,本科一批
87,87,373473,金融数学,2021,吉林,理工/物理类,2,627.0,613.0,暂无数据,普通招生,本科一批
88,88,373474,精算学,2021,吉林,理工/物理类,3,616.0,615.0,暂无数据,普通招生,本科一批
89,89,373475,数据科学与大数据技术,2021,吉林,理工/物理类,4,612.0,610.0,暂无数据,普通招生,本科一批
90,90,373476,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,吉林,理工/物理类,5,620.0,611.0,暂无数据,普通招生,本科一批
