,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1475,1475,230128,经济学类(国际经济与贸易、财政学、税收学),2019,江西,文科,3,623.0,620.0,621.0,普通招生,本科一批
1476,1476,230129,金融学类(金融学(国际金融与市场)、经济与金融),2019,江西,文科,2,622.0,620.0,621.0,普通招生,本科一批
1477,1477,230130,金融学类(金融学、金融工程、投资学),2019,江西,文科,4,626.0,620.0,624.0,普通招生,本科一批
1478,1478,230131,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,江西,文科,5,625.0,618.0,620.0,普通招生,本科一批
1479,1479,230132,法学类(法学),2019,江西,文科,4,623.0,617.0,619.0,普通招生,本科一批
1480,1480,230133,外国语言文学类(商务英语、翻译、英语),2019,江西,文科,1,618.0,618.0,618.0,普通招生,本科一批
1481,1481,230134,保险学,2019,江西,文科,1,618.0,618.0,618.0,普通招生,本科一批
1482,1482,230135,政治学类(国际政治、政治学与行政学),2019,江西,文科,2,617.0,617.0,617.0,普通招生,本科一批
1483,1483,230388,经济学类(国际经济与贸易、财政学、税收学),2019,江西,理科,2,645.0,643.0,644.0,普通招生,本科一批
1484,1484,230389,金融学类(金融学(国际金融与市场)、经济与金融),2019,江西,理科,3,647.0,643.0,644.0,普通招生,本科一批
1485,1485,230390,金融学类(金融学、金融工程、投资学),2019,江西,理科,4,649.0,642.0,645.0,普通招生,本科一批
1486,1486,230391,金融工程(量化金融实验班),2019,江西,理科,2,644.0,643.0,643.0,普通招生,本科一批
1487,1487,230392,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,江西,理科,3,642.0,639.0,640.0,普通招生,本科一批
1488,1488,230393,外国语言文学类(商务英语、翻译、英语),2019,江西,理科,2,635.0,634.0,634.0,普通招生,本科一批
1489,1489,230394,数据科学与大数据技术,2019,江西,理科,1,640.0,640.0,640.0,普通招生,本科一批
1490,1490,230395,电子商务类(电子商务、信息管理与信息系统),2019,江西,理科,3,638.0,634.0,636.0,普通招生,本科一批
1491,1491,230396,保险学,2019,江西,理科,1,638.0,638.0,638.0,普通招生,本科一批
1492,1492,230397,精算学,2019,江西,理科,3,641.0,637.0,638.0,普通招生,本科一批
1493,1493,230398,政治学类(国际政治、政治学与行政学),2019,江西,理科,1,637.0,637.0,637.0,普通招生,本科一批
1494,1494,230399,金融数学,2019,江西,理科,2,642.0,638.0,640.0,普通招生,本科一批
