,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
103,103,373531,经济学类(国际经济与贸易、财政学、税收学),2021,上海,综合改革,3,561.0,558.0,暂无数据,普通招生,本科一批
104,104,373532,金融学类(金融学(国际金融与市场)、经济与金融),2021,上海,综合改革,5,562.0,559.0,暂无数据,普通招生,本科一批
105,105,373533,国际经济与贸易(国际组织人才基地班),2021,上海,综合改革,2,562.0,558.0,暂无数据,普通招生,本科一批
106,106,373534,金融工程(量化金融实验班),2021,上海,综合改革,2,561.0,560.0,暂无数据,普通招生,本科一批
107,107,373535,数据科学与大数据技术,2021,上海,综合改革,2,558.0,558.0,暂无数据,普通招生,本科一批
108,108,373536,统计学,2021,上海,综合改革,2,558.0,558.0,暂无数据,普通招生,本科一批
109,109,373537,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,上海,综合改革,4,558.0,557.0,暂无数据,普通招生,本科一批
