,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1760,1760,230103,经济学类(国际经济与贸易、财政学、税收学),2019,云南,文科,2,647.0,647.0,647.0,普通招生,本科一批
1761,1761,230104,金融学类(金融学、金融工程、投资学),2019,云南,文科,3,654.0,652.0,653.0,普通招生,本科一批
1762,1762,230105,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,云南,文科,4,650.0,642.0,644.0,普通招生,本科一批
1763,1763,230106,法学类(法学),2019,云南,文科,2,641.0,641.0,641.0,普通招生,本科一批
1764,1764,230107,外国语言文学类(商务英语、翻译、英语),2019,云南,文科,2,641.0,640.0,640.0,普通招生,本科一批
1765,1765,230108,保险学,2019,云南,文科,1,643.0,643.0,643.0,普通招生,本科一批
1766,1766,230109,政治学类(国际政治、政治学与行政学),2019,云南,文科,2,646.0,644.0,645.0,普通招生,本科一批
1767,1767,230355,经济学类(国际经济与贸易、财政学、税收学),2019,云南,理科,2,682.0,672.0,677.0,普通招生,本科一批
1768,1768,230356,金融学类(金融学(国际金融与市场)、经济与金融),2019,云南,理科,3,668.0,665.0,666.0,普通招生,本科一批
1769,1769,230357,金融学类(金融学、金融工程、投资学),2019,云南,理科,5,674.0,669.0,671.0,普通招生,本科一批
1770,1770,230358,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,云南,理科,6,668.0,660.0,662.0,普通招生,本科一批
1771,1771,230359,法学类(法学),2019,云南,理科,1,661.0,661.0,661.0,普通招生,本科一批
1772,1772,230360,外国语言文学类(商务英语、翻译、英语),2019,云南,理科,1,659.0,659.0,659.0,普通招生,本科一批
1773,1773,230361,数据科学与大数据技术,2019,云南,理科,1,661.0,661.0,661.0,普通招生,本科一批
1774,1774,230362,电子商务类(电子商务、信息管理与信息系统),2019,云南,理科,1,658.0,658.0,658.0,普通招生,本科一批
1775,1775,230363,精算学,2019,云南,理科,3,664.0,662.0,663.0,普通招生,本科一批
