,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
196,196,373629,经济学类(国际经济与贸易、财政学、税收学),2021,河南,文史/历史类,6,642.0,641.0,暂无数据,普通招生,本科一批
197,197,373630,金融学,2021,河南,文史/历史类,4,651.0,644.0,暂无数据,普通招生,本科一批
198,198,373631,投资学,2021,河南,文史/历史类,3,639.0,639.0,暂无数据,普通招生,本科一批
199,199,373632,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,河南,文史/历史类,8,641.0,639.0,暂无数据,普通招生,本科一批
200,200,373633,法学类(法学),2021,河南,文史/历史类,5,643.0,639.0,暂无数据,普通招生,本科一批
201,201,373634,公共管理类(海关管理、行政管理、公共事业管理、文化产业管理),2021,河南,文史/历史类,2,639.0,638.0,暂无数据,普通招生,本科一批
202,202,373635,外国语言文学类(商务英语、翻译、英语),2021,河南,文史/历史类,3,639.0,639.0,暂无数据,普通招生,本科一批
203,203,373636,金融学,2021,河南,理工/物理类,9,652.0,644.0,暂无数据,普通招生,本科一批
204,204,373637,金融工程,2021,河南,理工/物理类,5,664.0,646.0,暂无数据,普通招生,本科一批
205,205,373638,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,河南,理工/物理类,7,643.0,642.0,暂无数据,普通招生,本科一批
206,206,373639,法学类(法学),2021,河南,理工/物理类,3,646.0,644.0,暂无数据,普通招生,本科一批
207,207,373640,电子商务类(电子商务、信息管理与信息系统),2021,河南,理工/物理类,3,642.0,642.0,暂无数据,普通招生,本科一批
208,208,373641,精算学,2021,河南,理工/物理类,5,646.0,642.0,暂无数据,普通招生,本科一批
209,209,373642,统计学,2021,河南,理工/物理类,3,644.0,644.0,暂无数据,普通招生,本科一批
