,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
110,110,373695,经济学类(国际经济与贸易、财政学、税收学),2021,江苏,文史/历史类,4,615.0,612.0,暂无数据,普通招生,本科一批
111,111,373696,金融学类(金融学(国际金融与市场)、经济与金融),2021,江苏,文史/历史类,5,628.0,613.0,暂无数据,普通招生,本科一批
112,112,373697,国际经济与贸易(国际组织人才基地班),2021,江苏,文史/历史类,4,615.0,610.0,暂无数据,普通招生,本科一批
113,113,373698,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,江苏,文史/历史类,6,610.0,608.0,暂无数据,普通招生,本科一批
114,114,373699,法学类(法学),2021,江苏,文史/历史类,4,613.0,610.0,暂无数据,普通招生,本科一批
115,115,373700,公共管理类(海关管理、行政管理、公共事业管理、文化产业管理),2021,江苏,文史/历史类,2,608.0,608.0,暂无数据,普通招生,本科一批
116,116,373701,经济统计学,2021,江苏,文史/历史类,2,609.0,608.0,暂无数据,普通招生,本科一批
117,117,373702,经济学类(国际经济与贸易、财政学、税收学),2021,江苏,理工/物理类,3,610.0,610.0,暂无数据,普通招生,本科一批
118,118,373703,金融学类(金融学(国际金融与市场)、经济与金融),2021,江苏,理工/物理类,3,616.0,613.0,暂无数据,普通招生,本科一批
119,119,373704,国际经济与贸易(国际组织人才基地班),2021,江苏,理工/物理类,2,612.0,611.0,暂无数据,普通招生,本科一批
120,120,373705,金融工程,2021,江苏,理工/物理类,3,612.0,611.0,暂无数据,普通招生,本科一批
121,121,373706,金融工程(量化金融实验班),2021,江苏,理工/物理类,4,617.0,614.0,暂无数据,普通招生,本科一批
122,122,373707,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,江苏,理工/物理类,4,610.0,608.0,暂无数据,普通招生,本科一批
123,123,373708,法学类(法学),2021,江苏,理工/物理类,2,609.0,609.0,暂无数据,普通招生,本科一批
124,124,373709,数据科学与大数据技术,2021,江苏,理工/物理类,3,609.0,608.0,暂无数据,普通招生,本科一批
125,125,373710,精算学,2021,江苏,理工/物理类,3,609.0,608.0,暂无数据,普通招生,本科一批
126,126,373711,公共管理类(海关管理、行政管理、公共事业管理、文化产业管理),2021,江苏,理工/物理类,2,608.0,608.0,暂无数据,普通招生,本科一批
127,127,373712,金融数学,2021,江苏,理工/物理类,2,611.0,611.0,暂无数据,普通招生,本科一批
128,128,373713,统计学,2021,江苏,理工/物理类,3,609.0,608.0,暂无数据,普通招生,本科一批
