,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
535,535,315250,经济学类(国际经济与贸易、财政学、税收学),2020,辽宁,文科,4,650.0,648.0,648.0,普通招生,本科一批
536,536,315251,金融学类(金融学(国际金融与市场)、经济与金融),2020,辽宁,文科,3,657.0,650.0,652.0,普通招生,本科一批
537,537,315252,金融学,2020,辽宁,文科,3,653.0,652.0,652.0,普通招生,本科一批
538,538,315253,投资学,2020,辽宁,文科,2,648.0,646.0,647.0,普通招生,本科一批
539,539,315254,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,辽宁,文科,7,649.0,643.0,645.0,普通招生,本科一批
540,540,315255,法学类(法学),2020,辽宁,文科,3,648.0,644.0,646.0,普通招生,本科一批
541,541,315256,公共管理类(海关管理、行政管理、公共事业管理),2020,辽宁,文科,2,643.0,643.0,643.0,普通招生,本科一批
542,542,315257,经济统计学,2020,辽宁,文科,1,644.0,644.0,644.0,普通招生,本科一批
543,543,315590,经济学类(国际经济与贸易、财政学、税收学),2020,辽宁,理科,2,667.0,667.0,667.0,普通招生,本科一批
544,544,315591,金融学类(金融学(国际金融与市场)、经济与金融),2020,辽宁,理科,2,667.0,667.0,667.0,普通招生,本科一批
545,545,315592,金融学,2020,辽宁,理科,3,669.0,668.0,668.0,普通招生,本科一批
546,546,315593,金融工程,2020,辽宁,理科,3,672.0,670.0,670.0,普通招生,本科一批
547,547,315594,金融工程(量化金融实验班),2020,辽宁,理科,2,679.0,672.0,675.0,普通招生,本科一批
548,548,315595,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,辽宁,理科,5,658.0,656.0,656.0,普通招生,本科一批
549,549,315596,法学类(法学),2020,辽宁,理科,2,661.0,659.0,660.0,普通招生,本科一批
550,550,315597,数据科学与大数据技术,2020,辽宁,理科,3,661.0,659.0,660.0,普通招生,本科一批
551,551,315598,电子商务类(电子商务、信息管理与信息系统),2020,辽宁,理科,2,658.0,656.0,657.0,普通招生,本科一批
552,552,315599,精算学,2020,辽宁,理科,5,666.0,660.0,662.0,普通招生,本科一批
553,553,315600,金融数学,2020,辽宁,理科,2,668.0,667.0,667.0,普通招生,本科一批
554,554,315601,经济统计学,2020,辽宁,理科,2,666.0,666.0,666.0,普通招生,本科一批
