,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1841,1841,230202,经济学类(国际经济与贸易、财政学、税收学),2019,新疆,文科,2,618.0,613.0,615.0,普通招生,本科一批
1842,1842,230203,金融学类(金融学(国际金融与市场)、经济与金融),2019,新疆,文科,2,621.0,616.0,618.0,普通招生,本科一批
1843,1843,230204,金融学类(金融学、金融工程、投资学),2019,新疆,文科,3,617.0,615.0,616.0,普通招生,本科一批
1844,1844,230205,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,新疆,文科,5,620.0,611.0,615.0,普通招生,本科一批
1845,1845,230206,法学类(法学),2019,新疆,文科,3,610.0,609.0,609.0,普通招生,本科一批
1846,1846,230207,外国语言文学类(商务英语、翻译、英语),2019,新疆,文科,1,609.0,609.0,609.0,普通招生,本科一批
1847,1847,230208,公共管理类(海关管理、行政管理、公共事业管理),2019,新疆,文科,3,609.0,605.0,606.0,普通招生,本科一批
1848,1848,230209,政治学类(国际政治、政治学与行政学),2019,新疆,文科,3,607.0,605.0,606.0,普通招生,本科一批
1849,1849,230492,经济学类(国际经济与贸易、财政学、税收学),2019,新疆,理科,3,634.0,630.0,631.0,普通招生,本科一批
1850,1850,230493,金融学类(金融学(国际金融与市场)、经济与金融),2019,新疆,理科,3,631.0,629.0,630.0,普通招生,本科一批
1851,1851,230494,国际商务,2019,新疆,理科,1,627.0,627.0,627.0,普通招生,本科一批
1852,1852,230495,金融学类(金融学、金融工程、投资学),2019,新疆,理科,7,645.0,631.0,636.0,普通招生,本科一批
1853,1853,230496,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,新疆,理科,6,629.0,622.0,626.0,普通招生,本科一批
1854,1854,230497,法学类(法学),2019,新疆,理科,2,621.0,620.0,620.0,普通招生,本科一批
1855,1855,230498,电子商务类(电子商务、信息管理与信息系统),2019,新疆,理科,3,623.0,620.0,621.0,普通招生,本科一批
1856,1856,230499,保险学,2019,新疆,理科,2,624.0,621.0,622.0,普通招生,本科一批
1857,1857,230500,精算学,2019,新疆,理科,3,636.0,628.0,630.0,普通招生,本科一批
1858,1858,230501,经济统计学,2019,新疆,理科,1,629.0,629.0,629.0,普通招生,本科一批
