,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
580,580,315161,阿拉伯语,2020,黑龙江,文科,2,594.0,593.0,暂无数据,普通招生,提前批
581,581,315162,德语,2020,黑龙江,文科,1,614.0,614.0,暂无数据,普通招生,提前批
582,582,315163,俄语,2020,黑龙江,文科,2,614.0,601.0,暂无数据,普通招生,提前批
583,583,315164,西班牙语,2020,黑龙江,文科,1,618.0,618.0,暂无数据,普通招生,提前批
584,584,315165,越南语,2020,黑龙江,文科,1,592.0,592.0,暂无数据,普通招生,提前批
585,585,315166,葡萄牙语,2020,黑龙江,文科,2,610.0,604.0,暂无数据,普通招生,提前批
586,586,315402,经济学类(国际经济与贸易、财政学、税收学),2020,黑龙江,文科,3,622.0,620.0,620.0,普通招生,本科一批
587,587,315403,金融学类(金融学(国际金融与市场)、经济与金融),2020,黑龙江,文科,3,630.0,621.0,625.0,普通招生,本科一批
588,588,315404,金融学,2020,黑龙江,文科,3,625.0,622.0,623.0,普通招生,本科一批
589,589,315405,投资学,2020,黑龙江,文科,2,624.0,620.0,622.0,普通招生,本科一批
590,590,315406,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,黑龙江,文科,4,621.0,620.0,620.0,普通招生,本科一批
591,591,315407,法学类(法学),2020,黑龙江,文科,2,619.0,619.0,619.0,普通招生,本科一批
592,592,315499,法语,2020,黑龙江,理科,1,645.0,645.0,暂无数据,普通招生,提前批
593,593,315500,德语,2020,黑龙江,理科,2,650.0,645.0,暂无数据,普通招生,提前批
594,594,315501,俄语,2020,黑龙江,理科,2,641.0,639.0,暂无数据,普通招生,提前批
595,595,315758,金融学,2020,黑龙江,理科,3,676.0,655.0,669.0,普通招生,本科一批
596,596,315759,金融工程,2020,黑龙江,理科,2,668.0,667.0,667.0,普通招生,本科一批
597,597,315760,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,黑龙江,理科,4,665.0,656.0,658.0,普通招生,本科一批
598,598,315761,法学类(法学),2020,黑龙江,理科,2,655.0,651.0,653.0,普通招生,本科一批
599,599,315762,数据科学与大数据技术,2020,黑龙江,理科,2,652.0,647.0,649.0,普通招生,本科一批
600,600,315763,电子商务类(电子商务、信息管理与信息系统),2020,黑龙江,理科,2,656.0,647.0,651.0,普通招生,本科一批
601,601,315764,精算学,2020,黑龙江,理科,3,655.0,649.0,652.0,普通招生,本科一批
602,602,315765,金融数学,2020,黑龙江,理科,2,665.0,661.0,663.0,普通招生,本科一批
