,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
1285,1285,230540,俄语,2019,内蒙古,文科,1,626.0,626.0,626.0,普通招生,提前批
1286,1286,230541,朝鲜(韩)语,2019,内蒙古,文科,1,622.0,622.0,622.0,普通招生,提前批
1287,1287,229998,经济学类(国际经济与贸易、财政学、税收学),2019,内蒙古,文科,2,631.0,631.0,631.0,普通招生,本科一批
1288,1288,229999,金融学类(金融学(国际金融与市场)、经济与金融),2019,内蒙古,文科,2,636.0,635.0,635.0,普通招生,本科一批
1289,1289,230000,金融学类(金融学、金融工程、投资学),2019,内蒙古,文科,2,638.0,636.0,637.0,普通招生,本科一批
1290,1290,230001,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,内蒙古,文科,4,634.0,631.0,632.0,普通招生,本科一批
1291,1291,230002,法学类(法学),2019,内蒙古,文科,3,634.0,609.0,624.0,普通招生,本科一批
1292,1292,230618,俄语,2019,内蒙古,理科,1,629.0,629.0,629.0,普通招生,提前批
1293,1293,230216,经济学类(国际经济与贸易、财政学、税收学),2019,内蒙古,理科,1,649.0,649.0,649.0,普通招生,本科一批
1294,1294,230217,金融学类(金融学(国际金融与市场)、经济与金融),2019,内蒙古,理科,2,647.0,639.0,643.0,普通招生,本科一批
1295,1295,230218,金融学类(金融学、金融工程、投资学),2019,内蒙古,理科,3,649.0,645.0,647.0,普通招生,本科一批
1296,1296,230219,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2019,内蒙古,理科,2,640.0,638.0,639.0,普通招生,本科一批
1297,1297,230220,保险学,2019,内蒙古,理科,1,638.0,638.0,638.0,普通招生,本科一批
1298,1298,230221,精算学,2019,内蒙古,理科,2,638.0,638.0,638.0,普通招生,本科一批
1299,1299,230222,金融数学,2019,内蒙古,理科,1,642.0,642.0,642.0,普通招生,本科一批
