,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
425,425,315118,法语,2020,天津,综合改革,1,676.0,676.0,676.0,普通招生,提前批
426,426,315119,德语,2020,天津,综合改革,3,679.0,672.0,675.7,普通招生,提前批
427,427,315120,意大利语,2020,天津,综合改革,1,676.0,676.0,676.0,普通招生,提前批
428,428,315121,日语,2020,天津,综合改革,3,678.0,668.0,673.0,普通招生,提前批
429,429,315122,俄语,2020,天津,综合改革,1,670.0,670.0,670.0,普通招生,提前批
430,430,315123,西班牙语,2020,天津,综合改革,5,681.0,671.0,673.6,普通招生,提前批
431,431,315124,波斯语,2020,天津,综合改革,1,672.0,672.0,672.0,普通招生,提前批
432,432,315125,葡萄牙语,2020,天津,综合改革,1,670.0,670.0,670.0,普通招生,提前批
433,433,315228,经济学类(国际经济与贸易、财政学、税收学),2020,天津,综合改革,3,690.0,684.0,686.0,普通招生,本科一批
434,434,315229,金融学类(金融学(国际金融与市场)、经济与金融),2020,天津,综合改革,4,694.0,687.0,689.0,普通招生,本科一批
435,435,315230,国际经济与贸易(国际组织人才基地班),2020,天津,综合改革,3,695.0,686.0,691.0,普通招生,本科一批
436,436,315231,金融学,2020,天津,综合改革,4,692.0,690.0,691.0,普通招生,本科一批
437,437,315232,投资学,2020,天津,综合改革,4,690.0,683.0,684.0,普通招生,本科一批
438,438,315233,金融工程(量化金融实验班),2020,天津,综合改革,3,694.0,688.0,691.0,普通招生,本科一批
439,439,315234,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2020,天津,综合改革,5,699.0,683.0,687.0,普通招生,本科一批
440,440,315569,数据科学与大数据技术,2020,天津,综合改革,2,683.0,683.0,683.0,普通招生,本科一批
441,441,315570,精算学,2020,天津,综合改革,3,687.0,687.0,687.0,普通招生,本科一批
442,442,315571,金融数学,2020,天津,综合改革,2,687.0,685.0,686.0,普通招生,本科一批
443,443,315572,经济统计学,2020,天津,综合改革,2,689.0,684.0,686.0,普通招生,本科一批
