,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
210,210,373380,经济学类(国际经济与贸易、财政学、税收学),2021,湖北,文史/历史类,3,638.0,630.0,暂无数据,普通招生,本科一批
211,211,373381,金融学类(金融学(国际金融与市场)、经济与金融),2021,湖北,文史/历史类,5,649.0,633.0,暂无数据,普通招生,本科一批
212,212,373382,国际经济与贸易(国际组织人才基地班),2021,湖北,文史/历史类,2,631.0,629.0,暂无数据,普通招生,本科一批
213,213,373383,法学类(法学),2021,湖北,文史/历史类,2,629.0,629.0,暂无数据,普通招生,本科一批
214,214,373384,外国语言文学类(商务英语、翻译、英语),2021,湖北,文史/历史类,2,630.0,626.0,暂无数据,普通招生,本科一批
215,215,373385,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,湖北,文史/历史类,4,637.0,628.0,暂无数据,普通招生,本科一批
216,216,373386,经济学类(国际经济与贸易、财政学、税收学),2021,湖北,理工/物理类,2,640.0,634.0,暂无数据,普通招生,本科一批
217,217,373387,金融学类(金融学(国际金融与市场)、经济与金融),2021,湖北,理工/物理类,4,648.0,635.0,暂无数据,普通招生,本科一批
218,218,373388,保险学,2021,湖北,理工/物理类,2,635.0,634.0,暂无数据,普通招生,本科一批
219,219,373389,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,湖北,理工/物理类,3,635.0,635.0,暂无数据,普通招生,本科一批
220,220,373390,金融工程,2021,湖北,理工/物理类,3,646.0,633.0,暂无数据,普通招生,本科一批
221,221,373391,金融数学,2021,湖北,理工/物理类,2,637.0,634.0,暂无数据,普通招生,本科一批
222,222,373392,精算学,2021,湖北,理工/物理类,3,634.0,633.0,暂无数据,普通招生,本科一批
223,223,373393,电子商务类(电子商务、信息管理与信息系统),2021,湖北,理工/物理类,4,633.0,633.0,暂无数据,普通招生,本科一批
