,Unnamed: 0,id,majorName,year,cityName,scienceClass,enrollNum,hightScore,lowScore,avgScore,type,batch
363,363,373683,金融学,2021,青海,文史/历史类,2,583.0,582.0,暂无数据,普通招生,本科一批
364,364,373684,政治学类(国际政治、政治学与行政学),2021,青海,文史/历史类,3,570.0,542.0,暂无数据,普通招生,本科一批
365,365,373685,外国语言文学类(商务英语、翻译、英语),2021,青海,文史/历史类,1,555.0,555.0,暂无数据,普通招生,本科一批
366,366,373686,网络与新媒体,2021,青海,文史/历史类,3,557.0,549.0,暂无数据,普通招生,本科一批
367,367,373687,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,青海,文史/历史类,2,576.0,570.0,暂无数据,普通招生,本科一批
368,368,373688,公共管理类(海关管理、行政管理、公共事业管理、文化产业管理),2021,青海,文史/历史类,2,548.0,545.0,暂无数据,普通招生,本科一批
369,369,373689,经济学类(国际经济与贸易、财政学、税收学),2021,青海,理工/物理类,2,596.0,581.0,暂无数据,普通招生,本科一批
370,370,373690,金融学,2021,青海,理工/物理类,3,564.0,548.0,暂无数据,普通招生,本科一批
371,371,373691,精算学,2021,青海,理工/物理类,2,543.0,542.0,暂无数据,普通招生,本科一批
372,372,373692,法学类(法学),2021,青海,理工/物理类,2,541.0,538.0,暂无数据,普通招生,本科一批
373,373,373693,工商管理类(会计学、财务管理、人力资源管理、市场营销、工商管理),2021,青海,理工/物理类,3,581.0,539.0,暂无数据,普通招生,本科一批
374,374,373694,电子商务类(电子商务、信息管理与信息系统),2021,青海,理工/物理类,4,542.0,527.0,暂无数据,普通招生,本科一批
